numero_cluster,manifest_url,canvas_number,image_url,City,Country,Title,wkt,Date,Journal Type,notice
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7635036v/manifest.json,5,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7635036v/f6/5813,5112,579,1329/full/0/default.jpg",Paris,France,Le Journal (Paris. 1892),POINT(2.3513888888889 48.856944444444),1937-01-20,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3783145b/manifest.json,69,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3783145b/f70/240,420,2967,3354/full/0/default.jpg",Paris,France,Je sais tout (Paris),POINT(2.3513888888889 48.856944444444),1923-01-15,"Culture, Leisure",
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30515178/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30515178/f7/86,110,3580,4930/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1947-06-03,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2380863k/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2380863k/f7/269,2047,1710,2322/full/0/default.jpg",Paris,France,L'Italie nouvelle (Paris),POINT(2.3513888888889 48.856944444444),1934-02-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k91161951/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k91161951/f7/251,1022,1296,831/full/0/default.jpg",Paris,France,L'Intrépide (Paris),POINT(2.3513888888889 48.856944444444),1929-11-10,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k66624091/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k66624091/f7/328,443,2131,1669/full/0/default.jpg",Paris,France,Ève (Paris. 1920),POINT(2.3513888888889 48.856944444444),1936-05-17,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45264565/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45264565/f7/307,557,1767,3069/full/0/default.jpg",Cannes,France,Le Journal des étrangers (Cannes),POINT(7.0213888888889 43.5525),1938-09-01,Worldliness,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55613414/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55613414/f7/134,1746,470,747/full/0/default.jpg",Paris,France,Midinette,POINT(2.3513888888889 48.856944444444),1937-08-06,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bd6t51038417/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bd6t51038417/f7/247,2448,615,1009/full/0/default.jpg",Paris,France,Midinette,POINT(2.3513888888889 48.856944444444),1937-08-06,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6517037w/manifest.json,73,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6517037w/f74/1601,2778,813,868/full/0/default.jpg",Paris,France,Togo Cameroun (Paris),POINT(2.3513888888889 48.856944444444),1929-01-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5864894n/manifest.json,75,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5864894n/f76/159,351,1855,2381/full/0/default.jpg",Paris,France,L'Art et les artistes,POINT(2.3513888888889 48.856944444444),1909-04-01,Art Journal,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65398869/manifest.json,76,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65398869/f77/104,2803,418,868/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1936-05-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k992957q/manifest.json,777,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k992957q/f778/74,831,3424,4032/full/0/default.jpg",Paris,France,La Femme chez elle,POINT(2.3513888888889 48.856944444444),1932-01-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6517037w/manifest.json,77,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6517037w/f78/1572,2536,810,868/full/0/default.jpg",Paris,France,Togo Cameroun (Paris),POINT(2.3513888888889 48.856944444444),1929-01-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3206839j/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3206839j/f7/850,407,1145,1471/full/0/default.jpg",Paris,France,Le Film complet (1922),POINT(2.3513888888889 48.856944444444),1925-05-31,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3849967p/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3849967p/f7/1247,1009,604,1611/full/0/default.jpg",Paris,France,La Mode illustrée (Paris),POINT(2.3513888888889 48.856944444444),1928-07-22,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3682966q/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3682966q/f7/1359,3282,1519,1903/full/0/default.jpg",Paris,France,Beaux-arts (1923),POINT(2.3513888888889 48.856944444444),1937-11-12,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55613414/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55613414/f7/669,1083,922,703/full/0/default.jpg",Paris,France,Midinette,POINT(2.3513888888889 48.856944444444),1937-08-06,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bd6t51038417/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bd6t51038417/f7/955,1546,1239,957/full/0/default.jpg",Paris,France,Midinette,POINT(2.3513888888889 48.856944444444),1937-08-06,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9113108x/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9113108x/f7/2256,268,2080,3089/full/0/default.jpg",Paris,France,Pierrot (Paris. 1925),POINT(2.3513888888889 48.856944444444),1931-03-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k410037q/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k410037q/f7/3717,573,1161,1852/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1938-11-10,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6264711s/manifest.json,79,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6264711s/f80/672,512,582,2470/full/0/default.jpg",Paris,France,Togo Cameroun (Paris),POINT(2.3513888888889 48.856944444444),1935-04-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5522829m/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5522829m/f8/254,384,5000,3391/full/0/default.jpg",Paris,France,La Mode du jour (Paris. 1921),POINT(2.3513888888889 48.856944444444),1925-10-29,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4610272p/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4610272p/f8/371,3409,1743,1827/full/0/default.jpg",Paris,France,Excelsior (Paris. 1910),POINT(2.3513888888889 48.856944444444),1933-12-22,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6267836w/manifest.json,819,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6267836w/f820/1295,1308,2086,3013/full/0/default.jpg",Paris,France,Revue illustrée (Paris. 1885),POINT(2.3513888888889 48.856944444444),1906-12-20,"Culture, Leisure",
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5522858b/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5522858b/f8/391,197,4894,3522/full/0/default.jpg",Paris,France,La Mode du jour (Paris. 1921),POINT(2.3513888888889 48.856944444444),1925-11-19,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9116374j/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9116374j/f8/383,2585,459,464/full/0/default.jpg",Paris,France,L'Intrépide (Paris),POINT(2.3513888888889 48.856944444444),1933-10-15,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9116376c/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9116376c/f8/421,2442,543,639/full/0/default.jpg",Paris,France,L'Intrépide (Paris),POINT(2.3513888888889 48.856944444444),1933-10-29,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6558491g/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6558491g/f8/525,1008,3742,4236/full/0/default.jpg",Paris,France,Les Élégances parisiennes,POINT(2.3513888888889 48.856944444444),1916-10-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65410922/manifest.json,842,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65410922/f843/36,367,3477,4312/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1934-01-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k20001956/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k20001956/f8/305,940,976,2126/full/0/default.jpg",Paris,France,Cinémagazine,POINT(2.3513888888889 48.856944444444),1924-10-03,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55868802/manifest.json,85,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55868802/f86/2210,1684,1259,2322/full/0/default.jpg",Algiers,Algeria,L'Afrique du Nord illustrée,POINT(3.0586111111111 36.776388888889),1931-12-05,"Culture, Leisure",
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3269394m/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3269394m/f8/1794,3609,951,1275/full/0/default.jpg",Strasbourg,France,Les Dernières nouvelles illustrées,POINT(7.7522222222222 48.573333333333),1935-11-24,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45221097/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45221097/f8/2230,1721,1836,3336/full/0/default.jpg",Nice,France,Pall-Mall illustration,POINT(7.2683333333333 43.701944444444),1911-01-22,Worldliness,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9115918p/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9115918p/f8/2355,1272,1158,717/full/0/default.jpg",Paris,France,L'Intrépide (Paris),POINT(2.3513888888889 48.856944444444),1920-07-18,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4091043/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4091043/f8/2746,1288,1096,1480/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1936-04-30,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65404976/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65404976/f8/2167,2574,1362,1778/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1936-12-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k297729r/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k297729r/f8/3155,3602,932,2013/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1934-06-20,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k91163823/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k91163823/f8/3247,397,561,560/full/0/default.jpg",Paris,France,L'Intrépide (Paris),POINT(2.3513888888889 48.856944444444),1933-12-10,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k49190691/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k49190691/f8/5622,2196,975,1641/full/0/default.jpg",Marseille,France,Le Petit Marseillais (1868),POINT(5.3763888888889 43.296666666667),1935-08-09,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k718307f/manifest.json,7,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k718307f/f8/5550,59,517,1108/full/0/default.jpg",Paris,France,Le Petit journal illustré (Paris. 1920),POINT(2.3513888888889 48.856944444444),1937-07-04,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30543556/manifest.json,899,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30543556/f900/202,3351,814,1110/full/0/default.jpg",Paris,France,L'Art vivant (Paris. 1925),POINT(2.3513888888889 48.856944444444),1926-01-01,Modern Art Journal,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30543556/manifest.json,899,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30543556/f900/2335,3351,758,1122/full/0/default.jpg",Paris,France,L'Art vivant (Paris. 1925),POINT(2.3513888888889 48.856944444444),1926-01-01,Modern Art Journal,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3055106b/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3055106b/f9/23,47,7537,4671/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1948-11-30,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054126s/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054126s/f9/66,133,3742,4875/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1950-10-02,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k298252v/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k298252v/f9/104,3433,667,1498/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1935-11-23,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55639976/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k55639976/f9/471,1735,2164,1548/full/0/default.jpg",Paris,France,La Rampe (Paris. 1915),POINT(2.3513888888889 48.856944444444),1919-06-15,Theater,
874,https://gallica.bnf.fr/iiif/ark:/12148/bd6t5376889k/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bd6t5376889k/f9/pct:17.53,7.18,68.26,81.93/full/0/default.jpg",Paris,France,La Femme chic à Paris : revue mensuelle de la mode,POINT(2.352222222222222 48.85666666666667),1924-03-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6539776k/manifest.json,96,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6539776k/f97/645,527,2153,3477/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1924-06-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5725457z/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5725457z/f9/783,1119,1326,902/full/0/default.jpg",Paris,France,La Rampe (Paris. 1915),POINT(2.3513888888889 48.856944444444),1926-04-15,Theater,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k409315f/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k409315f/f9/1368,3121,1069,1728/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1936-11-26,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k409684d/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k409684d/f9/1569,5220,944,1620/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1937-11-25,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k959844w/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k959844w/f9/1858,1625,701,944/full/0/default.jpg",Paris,France,Les Récits de la jeunesse,POINT(2.3513888888889 48.856944444444),1912-07-01,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k91163660/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k91163660/f9/1484,521,461,452/full/0/default.jpg",Paris,France,L'Intrépide (Paris),POINT(2.3513888888889 48.856944444444),1933-08-20,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538164k/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538164k/f9/2929,3719,1156,923/full/0/default.jpg",Paris,France,Cinévie (Paris),POINT(2.3513888888889 48.856944444444),1948-05-04,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5829838g/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5829838g/f9/1995,2609,602,647/full/0/default.jpg",Paris,France,La Rampe (Paris. 1915),POINT(2.3513888888889 48.856944444444),1933-11-15,Theater,
874,https://iiif.unige.ch/dhportal/ug852132/manifest,0,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/Digiteca/Grazia_1943-02-04.pdf;1/89,116,1061,1301/full/0/default.jpg",Milan,Italy,Grazia : un’amica al vostro fianco,POINT(9.19 45.466944444444),1943-02-04,,
874,https://iiif.unige.ch/dhportal/ug8040073/manifest,0,"https://iiif.unige.ch/iiif/2/fedora_ug8098468;1/156,433,426,696/full/0/default.jpg",Buenos Aires,Argentina,"Diario de Poesía. Información, creación y ensayo ",POINT(-58.381944444444 -34.599722222222),2001-09-01,"Culture, Leisure",
874,https://iiif.unige.ch/dhportal/ug1145907/manifest,0,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/41e6ed8e63d3f9667605fb8d7510ce5f37ccced8.pdf;1/1502,402,891,621/full/0/default.jpg",Trieste,Italy,Primorski dnevnik,POINT(13.770277777777778 45.65027777777778),1965-02-18,News,
874,https://iiif.unige.ch/dhportal/ug657981/manifest,100,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/4761bbcc458f6c35cd37a8d2821a2ad4409a9ceb.pdf;101/163,264,1239,1627/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1940-10-01,Geography,
874,https://iiif.unige.ch/dhportal/ug624311/manifest,101,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/de7a3f99cfdaebb9587b3b63c1927f21a5ea57fb.pdf;102/637,0,393,894/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),2017-01-01,Geography,
874,https://iiif.unige.ch/dhportal/ug624311/manifest,102,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/de7a3f99cfdaebb9587b3b63c1927f21a5ea57fb.pdf;103/0,0,983,894/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),2017-01-01,Geography,
874,https://iiif.unige.ch/dhportal/ug613512/manifest,104,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/f74bafa75c209123518c4168ed21aeccf8280404.pdf;105/69,188,838,551/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),2007-01-01,Geography,
874,https://iiif.unige.ch/dhportal/ug636480/manifest,104,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/d380f981b27df16132361f3124a445da1d6f2095.pdf;105/184,273,1699,1127/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1943-10-01,Geography,
874,https://iiif.unige.ch/dhportal/ug27816379/manifest,105,"https://iiif.unige.ch/iiif/2/fedora_ug27813271;106/11,83,1493,1999/full/0/default.jpg",Amsterdam,Netherlands,Revue der Reclame,POINT(4.9 52.383333333333),1963-11-01,Illustrated Magazine,
874,https://iiif.unige.ch/dhportal/ug640108/manifest,105,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/734a6be6cb9546707867f237d72a414e0d2ac151.pdf;106/1142,226,504,782/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1988-09-01,Geography,
874,https://iiif.unige.ch/dhportal/ug762461/manifest,106,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/0a630f930a224d2722493adcc64608bb26a807e4.pdf;107/113,2280,1187,773/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1986-06-01,Geography,
874,https://iiif.unige.ch/dhportal/ug762461/manifest,107,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/0a630f930a224d2722493adcc64608bb26a807e4.pdf;108/190,1620,1142,931/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1986-06-01,Geography,
874,https://iiif.unige.ch/dhportal/ug762461/manifest,107,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/0a630f930a224d2722493adcc64608bb26a807e4.pdf;108/569,2344,847,599/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1986-06-01,Geography,
874,https://iiif.unige.ch/dhportal/ug8012912/manifest,108,"https://iiif.unige.ch/iiif/2/fedora_ug8044730;109/34,59,700,926/full/0/default.jpg",Buenos Aires,Argentina,El Péndulo,POINT(-58.381944444444 -34.599722222222),1981-09-01,Humour,
874,https://iiif.unige.ch/dhportal/ug653144/manifest,108,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/7ce57771cc21a96b0114b908c5412979e6855bae.pdf;109/301,127,1014,1398/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1970-10-01,Geography,
874,https://iiif.unige.ch/dhportal/ug684679/manifest,109,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/ae314a4e9089cf148f984069e0339c9ad4b842db.pdf;110/9,1811,2011,1240/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1952-03-01,Geography,
874,https://iiif.unige.ch/dhportal/ug2444052/manifest,10,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/d8ec0f5f9ab816274c0ceedb01f34fd15284e2c5.pdf;6/649,1985,537,480/full/0/default.jpg",Velenje,Slovenia,Naš čas,POINT(15.116666666667 46.366666666667),1993-06-17,News,
874,https://iiif.unige.ch/dhportal/ug2857739/manifest,10,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/d8ec0f5f9ab816274c0ceedb01f34fd15284e2c5.pdf;6/649,1985,537,480/full/0/default.jpg",Velenje,Slovenia,Naš čas,POINT(15.116666666667 46.366666666667),1993-06-17,News,
874,https://iiif.unige.ch/dhportal/ug2578145/manifest,10,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/3ddecedcddda2df69fade58c98ab6f766c6dfc9a.pdf;11/797,1310,238,722/full/0/default.jpg",Kranj,Slovenia,Gorenjski glas,POINT(14.35561 46.23887),1992-10-23,News,
874,https://iiif.unige.ch/dhportal/ug2448445/manifest,10,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/bd4635c2a184c94abff583920a2136f25efab271.pdf;11/587,918,259,269/full/0/default.jpg",Laško,Slovenia,Zasavc,POINT(15.238617 46.156303),1996-02-15,News,
874,https://iiif.unige.ch/dhportal/ug691475/manifest,110,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/6648ebefe65f486f3e8d90eac9d0e683b411b8ea.pdf;111/0,0,1203,773/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),2010-01-01,Geography,
874,https://iiif.unige.ch/dhportal/ug1134179/manifest,11,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/6aba0d0ad66b4b3af88d3711fe164717c98a25df.pdf;12/79,631,501,626/full/0/default.jpg",Kranj,Slovenia,Gorenjski glas,POINT(14.35561 46.23887),1997-11-11,News,
874,https://iiif.unige.ch/dhportal/ug718977/manifest,113,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/eb276ae5ca633e4542d81f3323ade08ee590432e.pdf;114/0,0,1155,1558/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),2012-01-01,Geography,
874,https://iiif.unige.ch/dhportal/ug27804570/manifest,113,"https://iiif.unige.ch/iiif/2/fedora_ug27809558;114/829,170,398,295/full/0/default.jpg",Amsterdam,Netherlands,Art Directors Annual,POINT(4.9 52.383333333333),2006-01-01,Illustrated Magazine,
874,https://iiif.unige.ch/dhportal/ug734719/manifest,113,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/577f1eaa199882a9c69bcbbc19c7a741a6ccb772.pdf;114/970,459,1050,1518/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1969-08-01,Geography,
874,https://iiif.unige.ch/dhportal/ug622950/manifest,114,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/86e684fa695a0ed0c4a4c01efa149b9b68495751.pdf;115/184,1596,1708,1367/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1961-09-01,Geography,
874,https://iiif.unige.ch/dhportal/ug622950/manifest,115,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/86e684fa695a0ed0c4a4c01efa149b9b68495751.pdf;116/0,0,2021,1320/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1961-09-01,Geography,
874,https://iiif.unige.ch/dhportal/ug641536/manifest,115,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/8360618b3f4608159e48cbb98b5119cd110a2f2e.pdf;116/69,380,534,769/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),2013-01-01,Geography,
874,https://iiif.unige.ch/dhportal/ug717869/manifest,115,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/fb410ceebe6669d9892d2251b6457bc51c656015.pdf;116/1019,580,1001,1351/full/0/default.jpg","Washington, D.C.",United States of America,National Geographic Society,POINT(-77.036666666667 38.895),1987-10-01,Geography,
874,https://iiif.unige.ch/dhportal/ug1212117/manifest,11,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/dd0fd773f49ca4ef16d155af0411054159aa29c8.pdf;12/523,459,384,531/full/0/default.jpg",Celje,Slovenia,Novi tednik NT&RC,POINT(15.264128741 46.22909194),1997-07-17,News,
874,https://iiif.unige.ch/dhportal/ug2444052/manifest,11,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/d8ec0f5f9ab816274c0ceedb01f34fd15284e2c5.pdf;6/649,1985,537,480/full/0/default.jpg",Velenje,Slovenia,Naš čas,POINT(15.116666666667 46.366666666667),1993-06-17,News,
874,https://iiif.unige.ch/dhportal/ug2857739/manifest,11,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/d8ec0f5f9ab816274c0ceedb01f34fd15284e2c5.pdf;6/649,1985,537,480/full/0/default.jpg",Velenje,Slovenia,Naš čas,POINT(15.116666666667 46.366666666667),1993-06-17,News,
874,https://iiif.unige.ch/dhportal/ug867536/manifest,12,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/Digiteca/Grazia_1940-12-19.pdf;13/88,116,1059,776/full/0/default.jpg",Milan,Italy,Grazia : un’amica al vostro fianco,POINT(9.19 45.466944444444),1940-12-19,,
